,Unnamed: 0.1,Unnamed: 0,ID_do_cliente,Idade,Gênero,Item_comprado,Categoria,Valor_da_compra_(USD),Localização,Tamanho,Cor,Temporada,Avaliação_da_avaliação,Status_da_assinatura,Método_de_pagamento,Tipo_de_envio,Desconto_aplicado,Código_promocional_usado,Compras_Anteriores,Método_de_pagamento_preferido,Frequência_de_compras
831,831,831,832,66,Masculino,Luvas,Acessórios,63,Washington,M,Red,Verão,4.3,Yes,Debit Card,Express,Yes,Yes,47,Cash,Cada 3 meses
832,832,832,833,58,Masculino,Jaqueta,Agasalhos,80,California,L,Blue,Outono,2.5,Yes,Credit Card,Express,Yes,Yes,28,Cash,Cada 2 semanas
833,833,833,834,43,Masculino,Bolsa,Acessórios,68,Oklahoma,M,Purple,Outono,3.5,Yes,Debit Card,Standard,Yes,Yes,11,Credit Card,Anual
834,834,834,835,52,Masculino,Mochila,Acessórios,89,Nevada,M,Indigo,Verão,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,18,Credit Card,Semanal
835,835,835,836,35,Masculino,Botas,Calçados,26,Maryland,L,Indigo,Verão,2.5,Yes,Debit Card,Next Day Air,Yes,Yes,21,Debit Card,Semanal
836,836,836,837,23,Masculino,Luvas,Acessórios,90,West Virginia,L,Violet,Inverno,3.9,Yes,PayPal,Store Pickup,Yes,Yes,22,Cash,Cada 2 semanas
837,837,837,838,25,Masculino,Hoodie,Roupas,28,Illinois,L,Brown,Primavera,4.9,Yes,Credit Card,Express,Yes,Yes,33,Cash,Cada 3 meses
838,838,838,839,33,Masculino,Casaco,Agasalhos,29,Kentucky,M,Gray,Primavera,4.3,Yes,Bank Transfer,Express,Yes,Yes,49,Credit Card,Anual
839,839,839,840,48,Masculino,Camisa,Roupas,31,Illinois,L,Teal,Primavera,2.6,Yes,Cash,Free Shipping,Yes,Yes,10,Debit Card,Cada 3 meses
840,840,840,841,42,Masculino,Camisa,Roupas,24,Alabama,L,Teal,Verão,4.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18,PayPal,Semanal
841,841,841,842,55,Masculino,Suéter,Roupas,88,Texas,M,Beige,Verão,2.6,Yes,Venmo,Store Pickup,Yes,Yes,28,PayPal,Quinzenal
842,842,842,843,59,Masculino,Camisa,Roupas,87,Missouri,M,Violet,Primavera,3.6,Yes,Venmo,Express,Yes,Yes,25,PayPal,Semanal
843,843,843,844,65,Masculino,Hoodie,Roupas,80,Pennsylvania,S,Beige,Verão,3.2,Yes,Cash,Express,Yes,Yes,6,PayPal,Semanal
844,844,844,845,59,Masculino,Sandálias,Calçados,48,Missouri,L,Purple,Inverno,4.4,Yes,PayPal,Express,Yes,Yes,44,Venmo,Cada 2 semanas
845,845,845,846,31,Masculino,Cinto,Acessórios,21,Michigan,XL,Charcoal,Inverno,3.7,Yes,PayPal,Standard,Yes,Yes,30,Venmo,Mensal
846,846,846,847,49,Masculino,Botas,Calçados,72,Kentucky,M,Pink,Primavera,3.7,Yes,Bank Transfer,Express,Yes,Yes,42,Debit Card,Trimestral
847,847,847,848,53,Masculino,Hoodie,Roupas,44,New Jersey,L,Blue,Outono,4.1,Yes,Bank Transfer,Standard,Yes,Yes,30,PayPal,Mensal
848,848,848,849,48,Masculino,Sandálias,Calçados,73,Delaware,M,Lavender,Outono,3.6,Yes,PayPal,Store Pickup,Yes,Yes,33,Credit Card,Cada 2 semanas
849,849,849,850,23,Masculino,Jeans,Roupas,61,Missouri,S,Charcoal,Primavera,4.3,Yes,Debit Card,Express,Yes,Yes,24,PayPal,Trimestral
850,850,850,851,68,Masculino,Sapatos,Calçados,20,Connecticut,L,Turquoise,Inverno,2.6,Yes,Bank Transfer,Store Pickup,Yes,Yes,13,Venmo,Mensal
851,851,851,852,35,Masculino,Sandálias,Calçados,86,Massachusetts,M,Red,Verão,2.9,Yes,Credit Card,Express,Yes,Yes,19,Debit Card,Mensal
852,852,852,853,34,Masculino,Vestido,Roupas,60,Florida,L,Yellow,Primavera,4.2,Yes,Venmo,Next Day Air,Yes,Yes,23,Debit Card,Cada 3 meses
853,853,853,854,62,Masculino,Chapéu,Acessórios,43,Delaware,L,Orange,Inverno,4.0,Yes,PayPal,Free Shipping,Yes,Yes,35,Cash,Mensal
854,854,854,855,21,Masculino,Calças,Roupas,44,California,L,Blue,Primavera,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,22,Venmo,Mensal
855,855,855,856,70,Masculino,Meias,Roupas,76,Oregon,L,Gold,Primavera,3.0,Yes,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,Trimestral
856,856,856,857,55,Masculino,Camisa,Roupas,33,Alaska,M,Gold,Verão,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Quinzenal
857,857,857,858,43,Masculino,Shorts,Roupas,60,Missouri,L,Cyan,Outono,3.0,Yes,Cash,Standard,Yes,Yes,50,Debit Card,Cada 3 meses
858,858,858,859,19,Masculino,Jaqueta,Agasalhos,26,Oklahoma,L,Olive,Outono,3.1,Yes,PayPal,Free Shipping,Yes,Yes,33,PayPal,Semanal
859,859,859,860,47,Masculino,Hoodie,Roupas,73,Wisconsin,M,Teal,Inverno,4.0,Yes,Credit Card,Next Day Air,Yes,Yes,7,Debit Card,Mensal
860,860,860,861,26,Masculino,Sapatos,Calçados,87,South Carolina,M,Maroon,Primavera,4.1,Yes,Debit Card,Standard,Yes,Yes,3,Cash,Mensal
861,861,861,862,46,Masculino,Saia,Roupas,100,Virginia,XL,Green,Primavera,3.3,Yes,PayPal,2-Day Shipping,Yes,Yes,35,Credit Card,Cada 3 meses
862,862,862,863,19,Masculino,Casaco,Agasalhos,84,Arkansas,M,Charcoal,Inverno,4.9,Yes,PayPal,Standard,Yes,Yes,13,PayPal,Quinzenal
863,863,863,864,49,Masculino,Tênis,Calçados,41,Vermont,M,Cyan,Verão,3.9,Yes,PayPal,Standard,Yes,Yes,42,PayPal,Quinzenal
864,864,864,865,51,Masculino,Jeans,Roupas,59,Kentucky,S,Charcoal,Inverno,3.9,Yes,PayPal,Next Day Air,Yes,Yes,5,PayPal,Anual
865,865,865,866,64,Masculino,Blusa,Roupas,26,Colorado,L,Charcoal,Inverno,4.8,Yes,Bank Transfer,Store Pickup,Yes,Yes,23,Venmo,Anual
866,866,866,867,67,Masculino,Óculos de sol,Acessórios,69,New Mexico,M,Lavender,Verão,2.7,Yes,Credit Card,Free Shipping,Yes,Yes,11,PayPal,Cada 2 semanas
867,867,867,868,37,Masculino,Jaqueta,Agasalhos,20,Colorado,M,Turquoise,Primavera,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,23,Bank Transfer,Quinzenal
868,868,868,869,40,Masculino,Vestido,Roupas,83,North Carolina,M,Green,Verão,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,2,Credit Card,Cada 3 meses
869,869,869,870,38,Masculino,Chapéu,Acessórios,54,New Hampshire,M,Silver,Primavera,2.7,Yes,PayPal,2-Day Shipping,Yes,Yes,33,PayPal,Semanal
870,870,870,871,66,Masculino,Hoodie,Roupas,66,West Virginia,M,Blue,Outono,2.5,Yes,Cash,Standard,Yes,Yes,6,Bank Transfer,Cada 2 semanas
871,871,871,872,47,Masculino,Bolsa,Acessórios,42,Hawaii,M,Charcoal,Primavera,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,45,Debit Card,Trimestral
872,872,872,873,56,Masculino,Jeans,Roupas,33,North Dakota,M,Pink,Primavera,2.9,Yes,Cash,Standard,Yes,Yes,25,Cash,Trimestral
873,873,873,874,51,Masculino,Botas,Calçados,77,Mississippi,M,Pink,Verão,4.2,Yes,PayPal,Free Shipping,Yes,Yes,24,Venmo,Trimestral
874,874,874,875,25,Masculino,Jaqueta,Agasalhos,65,Maine,M,Magenta,Outono,4.4,Yes,PayPal,Free Shipping,Yes,Yes,10,Venmo,Cada 3 meses
875,875,875,876,37,Masculino,Sandálias,Calçados,39,North Dakota,L,Gray,Verão,4.1,Yes,Venmo,Free Shipping,Yes,Yes,7,Bank Transfer,Cada 3 meses
876,876,876,877,41,Masculino,Cinto,Acessórios,51,Nebraska,L,Gray,Verão,3.8,Yes,Venmo,2-Day Shipping,Yes,Yes,1,Debit Card,Semanal
877,877,877,878,64,Masculino,Bolsa,Acessórios,65,Nebraska,M,Orange,Inverno,4.9,Yes,Venmo,Next Day Air,Yes,Yes,45,Venmo,Cada 3 meses
878,878,878,879,23,Masculino,Óculos de sol,Acessórios,89,Tennessee,S,Black,Verão,4.9,Yes,Cash,Express,Yes,Yes,37,Debit Card,Semanal
879,879,879,880,62,Masculino,Saia,Roupas,76,Wyoming,S,Lavender,Primavera,4.1,Yes,Credit Card,Free Shipping,Yes,Yes,14,PayPal,Trimestral
880,880,880,881,39,Masculino,Mochila,Acessórios,75,Nevada,L,Red,Primavera,3.1,Yes,Venmo,Express,Yes,Yes,25,Debit Card,Mensal
881,881,881,882,52,Masculino,Sandálias,Calçados,61,South Carolina,M,Silver,Verão,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,18,Venmo,Anual
882,882,882,883,50,Masculino,Botas,Calçados,35,Virginia,M,Cyan,Outono,3.8,Yes,Cash,Next Day Air,Yes,Yes,37,Cash,Cada 3 meses
883,883,883,884,28,Masculino,Tênis,Calçados,37,Pennsylvania,S,Gold,Outono,4.3,Yes,Venmo,Free Shipping,Yes,Yes,30,Bank Transfer,Mensal
884,884,884,885,67,Masculino,Saia,Roupas,91,Hawaii,L,Yellow,Inverno,4.1,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Semanal
885,885,885,886,41,Masculino,Vestido,Roupas,99,Ohio,L,Purple,Outono,4.4,Yes,Credit Card,Free Shipping,Yes,Yes,49,Debit Card,Cada 3 meses
886,886,886,887,19,Masculino,Shorts,Roupas,54,Utah,S,Brown,Verão,3.6,Yes,PayPal,Express,Yes,Yes,48,Bank Transfer,Mensal
887,887,887,888,70,Masculino,Bolsa,Acessórios,47,Minnesota,L,Turquoise,Inverno,3.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,33,PayPal,Quinzenal
888,888,888,889,49,Masculino,Lenço,Acessórios,77,New Hampshire,S,Gold,Primavera,3.6,Yes,Venmo,Express,Yes,Yes,44,Cash,Anual
889,889,889,890,59,Masculino,Cinto,Acessórios,84,Arizona,S,Olive,Outono,2.8,Yes,Venmo,Free Shipping,Yes,Yes,50,Venmo,Semanal
890,890,890,891,52,Masculino,Luvas,Acessórios,51,New York,S,Purple,Primavera,4.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,47,Credit Card,Mensal
891,891,891,892,20,Masculino,Saia,Roupas,26,Pennsylvania,S,Lavender,Verão,3.9,Yes,Venmo,Store Pickup,Yes,Yes,24,PayPal,Cada 3 meses
892,892,892,893,31,Masculino,Shorts,Roupas,64,New Mexico,L,Gray,Verão,2.7,Yes,Venmo,Free Shipping,Yes,Yes,43,Debit Card,Mensal
893,893,893,894,33,Masculino,Mochila,Acessórios,51,Nebraska,M,Red,Primavera,4.7,Yes,Debit Card,Express,Yes,Yes,14,Venmo,Mensal
894,894,894,895,44,Masculino,Hoodie,Roupas,60,Wyoming,L,Purple,Primavera,3.8,Yes,Venmo,Free Shipping,Yes,Yes,3,Debit Card,Trimestral
895,895,895,896,40,Masculino,Chapéu,Acessórios,69,Mississippi,XL,Olive,Primavera,4.7,Yes,Debit Card,Next Day Air,Yes,Yes,33,Debit Card,Trimestral
896,896,896,897,69,Masculino,Jóias,Acessórios,29,Arkansas,M,Lavender,Primavera,4.7,Yes,Credit Card,Express,Yes,Yes,38,Cash,Quinzenal
897,897,897,898,29,Masculino,Camisa,Roupas,91,Illinois,M,Gray,Primavera,3.4,Yes,PayPal,Express,Yes,Yes,46,Venmo,Semanal
898,898,898,899,54,Masculino,Cinto,Acessórios,70,Nevada,L,Red,Primavera,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,19,Bank Transfer,Cada 3 meses
899,899,899,900,65,Masculino,Suéter,Roupas,58,Rhode Island,M,Peach,Verão,4.0,Yes,Debit Card,Standard,Yes,Yes,20,PayPal,Anual
900,900,900,901,54,Masculino,Chapéu,Acessórios,98,West Virginia,L,Gray,Outono,3.3,Yes,Cash,Free Shipping,Yes,Yes,42,Bank Transfer,Trimestral
901,901,901,902,60,Masculino,Lenço,Acessórios,68,Missouri,L,Violet,Verão,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,34,Cash,Mensal
902,902,902,903,43,Masculino,Chapéu,Acessórios,44,Kentucky,M,Beige,Verão,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,5,Cash,Mensal
903,903,903,904,44,Masculino,Jaqueta,Agasalhos,45,Washington,M,Blue,Inverno,3.3,Yes,Bank Transfer,Express,Yes,Yes,3,PayPal,Trimestral
904,904,904,905,69,Masculino,T-shirt,Roupas,99,Alaska,L,Magenta,Primavera,2.9,Yes,Credit Card,Free Shipping,Yes,Yes,46,PayPal,Cada 3 meses
905,905,905,906,46,Masculino,Vestido,Roupas,68,Mississippi,S,Cyan,Primavera,2.8,Yes,Credit Card,Standard,Yes,Yes,16,Venmo,Anual
906,906,906,907,41,Masculino,Calças,Roupas,56,South Carolina,M,Red,Primavera,4.2,Yes,Debit Card,Standard,Yes,Yes,21,Debit Card,Cada 2 semanas
907,907,907,908,32,Masculino,Suéter,Roupas,43,Missouri,L,Cyan,Inverno,4.4,Yes,PayPal,Express,Yes,Yes,34,Credit Card,Cada 2 semanas
908,908,908,909,26,Masculino,Óculos de sol,Acessórios,99,New Jersey,M,Turquoise,Inverno,3.6,Yes,Cash,Free Shipping,Yes,Yes,9,PayPal,Cada 3 meses
909,909,909,910,61,Masculino,Cinto,Acessórios,56,Louisiana,L,Silver,Outono,2.7,Yes,Debit Card,Express,Yes,Yes,36,PayPal,Semanal
910,910,910,911,49,Masculino,Hoodie,Roupas,25,South Carolina,S,Pink,Primavera,3.4,Yes,Bank Transfer,Express,Yes,Yes,22,Credit Card,Mensal
911,911,911,912,53,Masculino,Calças,Roupas,74,Vermont,M,Black,Inverno,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,2,Bank Transfer,Trimestral
912,912,912,913,24,Masculino,Hoodie,Roupas,56,Arkansas,M,Green,Inverno,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,Mensal
913,913,913,914,37,Masculino,Tênis,Calçados,47,Utah,M,Yellow,Outono,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,29,Cash,Cada 3 meses
914,914,914,915,43,Masculino,Vestido,Roupas,67,Washington,L,Purple,Verão,4.1,Yes,PayPal,Standard,Yes,Yes,27,Venmo,Cada 3 meses
915,915,915,916,31,Masculino,Vestido,Roupas,22,Rhode Island,L,Purple,Inverno,2.9,Yes,Debit Card,Store Pickup,Yes,Yes,33,Credit Card,Quinzenal
916,916,916,917,49,Masculino,Jeans,Roupas,34,Illinois,S,Blue,Primavera,2.7,Yes,Cash,Standard,Yes,Yes,16,Venmo,Mensal
917,917,917,918,69,Masculino,Suéter,Roupas,64,Missouri,M,Maroon,Primavera,3.7,Yes,Debit Card,Standard,Yes,Yes,11,Bank Transfer,Trimestral
918,918,918,919,65,Masculino,Shorts,Roupas,42,North Carolina,M,Orange,Primavera,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,11,Cash,Quinzenal
919,919,919,920,41,Masculino,Camisa,Roupas,82,Massachusetts,L,Green,Inverno,2.6,Yes,PayPal,2-Day Shipping,Yes,Yes,17,Debit Card,Cada 2 semanas
920,920,920,921,37,Masculino,Cinto,Acessórios,81,Arkansas,XL,Gold,Verão,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,37,Cash,Semanal
921,921,921,922,70,Masculino,Casaco,Agasalhos,24,South Dakota,L,Silver,Verão,4.1,Yes,Venmo,Express,Yes,Yes,18,PayPal,Semanal
922,922,922,923,63,Masculino,Tênis,Calçados,60,Georgia,M,Cyan,Outono,4.2,Yes,Venmo,Standard,Yes,Yes,13,Credit Card,Mensal
923,923,923,924,55,Masculino,Camisa,Roupas,24,Arkansas,M,Silver,Primavera,4.2,Yes,PayPal,2-Day Shipping,Yes,Yes,7,PayPal,Semanal
924,924,924,925,52,Masculino,Meias,Roupas,78,Kansas,XL,Beige,Inverno,3.1,Yes,Credit Card,Standard,Yes,Yes,37,Cash,Trimestral
925,925,925,926,22,Masculino,Jeans,Roupas,88,Arizona,L,Teal,Inverno,4.9,Yes,Credit Card,Express,Yes,Yes,8,Cash,Mensal
926,926,926,927,54,Masculino,Jeans,Roupas,63,Massachusetts,XL,Green,Primavera,4.4,Yes,PayPal,Express,Yes,Yes,11,Cash,Cada 2 semanas
927,927,927,928,28,Masculino,Tênis,Calçados,78,New Mexico,L,Black,Verão,4.4,Yes,Bank Transfer,Standard,Yes,Yes,8,Venmo,Cada 2 semanas
928,928,928,929,67,Masculino,Vestido,Roupas,37,Arkansas,XL,Yellow,Inverno,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,31,Cash,Cada 3 meses
929,929,929,930,59,Masculino,Botas,Calçados,94,Nebraska,M,White,Outono,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,26,Debit Card,Quinzenal
930,930,930,931,26,Masculino,T-shirt,Roupas,78,Hawaii,L,Green,Outono,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,20,Credit Card,Cada 2 semanas
931,931,931,932,24,Masculino,Casaco,Agasalhos,36,Nebraska,M,Silver,Inverno,4.1,Yes,Cash,Standard,Yes,Yes,24,Bank Transfer,Quinzenal
932,932,932,933,62,Masculino,Saia,Roupas,24,Indiana,L,Blue,Inverno,3.2,Yes,Venmo,Standard,Yes,Yes,45,Debit Card,Cada 2 semanas
933,933,933,934,70,Masculino,Tênis,Calçados,84,Colorado,M,Magenta,Primavera,2.7,Yes,Debit Card,Store Pickup,Yes,Yes,33,Debit Card,Mensal
934,934,934,935,45,Masculino,Jeans,Roupas,47,Oregon,S,Yellow,Primavera,3.7,Yes,Bank Transfer,Express,Yes,Yes,21,Bank Transfer,Mensal
935,935,935,936,58,Masculino,Hoodie,Roupas,51,Ohio,L,White,Outono,2.6,Yes,Credit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quinzenal
936,936,936,937,31,Masculino,Sapatos,Calçados,84,Maine,M,Pink,Verão,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,28,Cash,Semanal
937,937,937,938,32,Masculino,Shorts,Roupas,24,Iowa,M,Magenta,Verão,2.7,Yes,Debit Card,Express,Yes,Yes,18,Venmo,Trimestral
938,938,938,939,36,Masculino,Blusa,Roupas,97,Wisconsin,S,Teal,Outono,4.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,21,Debit Card,Quinzenal
939,939,939,940,25,Masculino,T-shirt,Roupas,89,New York,L,Indigo,Inverno,4.8,Yes,Venmo,Next Day Air,Yes,Yes,24,Credit Card,Mensal
940,940,940,941,48,Masculino,Cinto,Acessórios,44,Colorado,S,Maroon,Primavera,2.6,Yes,PayPal,Store Pickup,Yes,Yes,15,PayPal,Cada 3 meses
941,941,941,942,39,Masculino,Bolsa,Acessórios,35,Illinois,L,Black,Inverno,4.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,38,PayPal,Cada 3 meses
942,942,942,943,26,Masculino,Vestido,Roupas,91,Arizona,M,Cyan,Inverno,3.2,Yes,Cash,Express,Yes,Yes,38,PayPal,Cada 2 semanas
943,943,943,944,32,Masculino,Chapéu,Acessórios,63,Oklahoma,L,Cyan,Inverno,3.8,Yes,PayPal,Next Day Air,Yes,Yes,13,Venmo,Quinzenal
944,944,944,945,54,Masculino,Cinto,Acessórios,97,Indiana,S,Gray,Primavera,4.8,Yes,Debit Card,Express,Yes,Yes,39,Cash,Cada 2 semanas
945,945,945,946,38,Masculino,Botas,Calçados,38,Minnesota,M,Violet,Verão,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,8,Venmo,Cada 3 meses
946,946,946,947,46,Masculino,Casaco,Agasalhos,24,Pennsylvania,XL,Blue,Primavera,2.8,Yes,PayPal,Next Day Air,Yes,Yes,4,PayPal,Trimestral
947,947,947,948,57,Masculino,Blusa,Roupas,32,Indiana,M,Charcoal,Inverno,3.9,Yes,Cash,Store Pickup,Yes,Yes,6,Cash,Cada 3 meses
948,948,948,949,49,Masculino,Chapéu,Acessórios,90,Alabama,L,Olive,Verão,4.9,Yes,Venmo,Express,Yes,Yes,11,Venmo,Cada 3 meses
949,949,949,950,33,Masculino,Jeans,Roupas,36,Montana,M,Olive,Verão,3.4,Yes,Cash,Standard,Yes,Yes,49,Venmo,Mensal
950,950,950,951,54,Masculino,Mochila,Acessórios,37,New Mexico,XL,Turquoise,Inverno,4.1,Yes,Cash,Free Shipping,Yes,Yes,30,PayPal,Trimestral
951,951,951,952,47,Masculino,Vestido,Roupas,51,Alaska,M,Cyan,Verão,2.9,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Mensal
952,952,952,953,36,Masculino,Chapéu,Acessórios,71,Idaho,S,Red,Outono,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,28,PayPal,Mensal
953,953,953,954,68,Masculino,Óculos de sol,Acessórios,50,Utah,S,Cyan,Primavera,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,36,Venmo,Trimestral
954,954,954,955,60,Masculino,Chapéu,Acessórios,74,Louisiana,S,Turquoise,Outono,3.5,Yes,Venmo,Standard,Yes,Yes,18,Credit Card,Cada 3 meses
955,955,955,956,55,Masculino,Vestido,Roupas,75,Mississippi,L,Lavender,Verão,3.4,Yes,Venmo,Free Shipping,Yes,Yes,4,PayPal,Mensal
956,956,956,957,29,Masculino,Camisa,Roupas,99,Mississippi,XL,Cyan,Primavera,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42,Debit Card,Trimestral
957,957,957,958,38,Masculino,Lenço,Acessórios,23,Indiana,XL,Violet,Primavera,4.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,Trimestral
958,958,958,959,70,Masculino,Tênis,Calçados,53,Washington,XL,Beige,Inverno,4.4,Yes,Cash,Free Shipping,Yes,Yes,31,Credit Card,Cada 2 semanas
959,959,959,960,36,Masculino,Saia,Roupas,99,Nevada,M,Cyan,Primavera,2.6,Yes,Cash,Standard,Yes,Yes,12,Cash,Quinzenal
960,960,960,961,18,Masculino,Jóias,Acessórios,48,Louisiana,XL,Indigo,Primavera,4.4,Yes,Debit Card,Standard,Yes,Yes,20,Venmo,Trimestral
961,961,961,962,62,Masculino,Botas,Calçados,72,Pennsylvania,L,Olive,Outono,3.7,Yes,Venmo,Next Day Air,Yes,Yes,37,Debit Card,Trimestral
962,962,962,963,29,Masculino,Óculos de sol,Acessórios,64,Michigan,L,Green,Primavera,4.4,Yes,Cash,Standard,Yes,Yes,26,Debit Card,Quinzenal
963,963,963,964,21,Masculino,Botas,Calçados,63,South Carolina,L,Green,Primavera,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,Semanal
964,964,964,965,42,Masculino,Sandálias,Calçados,51,Arizona,M,Beige,Primavera,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,12,Venmo,Cada 2 semanas
965,965,965,966,43,Masculino,Botas,Calçados,55,Delaware,L,Black,Primavera,5.0,Yes,Debit Card,Store Pickup,Yes,Yes,10,Credit Card,Anual
966,966,966,967,58,Masculino,Vestido,Roupas,55,Kentucky,M,Brown,Primavera,4.9,Yes,Cash,Express,Yes,Yes,19,Cash,Anual
967,967,967,968,27,Masculino,Hoodie,Roupas,26,Georgia,S,Silver,Verão,3.7,Yes,Debit Card,Store Pickup,Yes,Yes,4,Cash,Semanal
968,968,968,969,57,Masculino,Shorts,Roupas,67,North Carolina,L,Gray,Verão,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,48,Bank Transfer,Trimestral
969,969,969,970,40,Masculino,Casaco,Agasalhos,31,California,S,Pink,Outono,3.2,Yes,Debit Card,Express,Yes,Yes,37,PayPal,Mensal
970,970,970,971,45,Masculino,Jeans,Roupas,66,California,S,Maroon,Inverno,4.4,Yes,PayPal,Free Shipping,Yes,Yes,4,Cash,Mensal
971,971,971,972,47,Masculino,Óculos de sol,Acessórios,67,Indiana,M,Cyan,Verão,4.3,Yes,Bank Transfer,Next Day Air,Yes,Yes,15,Credit Card,Semanal
972,972,972,973,61,Masculino,Tênis,Calçados,61,Colorado,L,Gold,Inverno,3.0,Yes,Venmo,Standard,Yes,Yes,33,Credit Card,Semanal
973,973,973,974,60,Masculino,Jaqueta,Agasalhos,75,Colorado,M,Teal,Outono,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,30,Bank Transfer,Trimestral
974,974,974,975,69,Masculino,Saia,Roupas,90,North Carolina,M,Beige,Primavera,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,Mensal
975,975,975,976,58,Masculino,Suéter,Roupas,40,Washington,M,Olive,Verão,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,2,Bank Transfer,Semanal
976,976,976,977,34,Masculino,T-shirt,Roupas,90,Florida,M,Gray,Outono,3.6,Yes,PayPal,Express,Yes,Yes,50,Credit Card,Cada 3 meses
977,977,977,978,20,Masculino,Cinto,Acessórios,20,Washington,M,Black,Primavera,4.6,Yes,Credit Card,Express,Yes,Yes,34,Cash,Cada 2 semanas
978,978,978,979,56,Masculino,Luvas,Acessórios,40,Colorado,M,Turquoise,Verão,2.5,Yes,Cash,Standard,Yes,Yes,33,Credit Card,Semanal
979,979,979,980,64,Masculino,Chapéu,Acessórios,33,New Hampshire,S,Brown,Outono,3.5,Yes,Venmo,Store Pickup,Yes,Yes,34,Debit Card,Mensal
980,980,980,981,56,Masculino,Botas,Calçados,98,Maryland,S,Magenta,Primavera,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,39,PayPal,Cada 3 meses
981,981,981,982,27,Masculino,Cinto,Acessórios,42,Maryland,M,Silver,Primavera,3.5,Yes,Debit Card,Next Day Air,Yes,Yes,47,Credit Card,Trimestral
982,982,982,983,35,Masculino,Casaco,Agasalhos,62,Texas,S,Red,Verão,3.2,Yes,Venmo,Standard,Yes,Yes,37,PayPal,Mensal
983,983,983,984,24,Masculino,Chapéu,Acessórios,45,New Mexico,L,Indigo,Inverno,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,40,Venmo,Cada 2 semanas
984,984,984,985,26,Masculino,Sapatos,Calçados,78,Utah,M,Green,Verão,3.4,Yes,Cash,Free Shipping,Yes,Yes,8,Credit Card,Cada 2 semanas
985,985,985,986,32,Masculino,Bolsa,Acessórios,80,West Virginia,M,Gray,Outono,5.0,Yes,Credit Card,Express,Yes,Yes,12,Bank Transfer,Anual
986,986,986,987,54,Masculino,Lenço,Acessórios,96,Connecticut,S,Peach,Primavera,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,36,Bank Transfer,Mensal
987,987,987,988,62,Masculino,Bolsa,Acessórios,47,West Virginia,M,Charcoal,Verão,2.8,Yes,PayPal,Express,Yes,Yes,48,PayPal,Semanal
988,988,988,989,50,Masculino,Calças,Roupas,84,Ohio,M,Orange,Inverno,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,47,PayPal,Quinzenal
989,989,989,990,70,Masculino,Sapatos,Calçados,31,Texas,M,Beige,Primavera,3.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,2,Bank Transfer,Mensal
990,990,990,991,48,Masculino,Óculos de sol,Acessórios,63,Washington,S,Yellow,Primavera,4.8,Yes,PayPal,Store Pickup,Yes,Yes,24,Cash,Semanal
991,991,991,992,20,Masculino,Shorts,Roupas,97,Wisconsin,XL,White,Primavera,2.7,Yes,Debit Card,Standard,Yes,Yes,40,Bank Transfer,Cada 2 semanas
